game_id,week,day,date,winner,loser,PtsW,PtsL,YdsW,TOW,YdsL,TOL,atHome,TODiff,schedule_playoff,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail
198101110phi,Conf. Champ,Sun,1981-01-11,PHI,DAL,20,7,340,2,206,4,TRUE,2,TRUE,DAL,-1,NA,Veterans Stadium,FALSE,NA,NA,NA,NA
198109060nyg,1,Sun,1981-09-06,PHI,NYG,24,10,325,2,230,1,FALSE,-1,FALSE,PHI,-6,38,Giants Stadium,FALSE,70,11,64,NA
198109060lar,1,Sun,1981-09-06,TEN,LAR,27,20,309,3,385,4,FALSE,1,FALSE,LAR,-6,38,Anaheim Stadium,FALSE,69,9,73,NA
198109060cin,1,Sun,1981-09-06,CIN,SEA,27,21,375,4,290,4,TRUE,0,FALSE,CIN,-4,41,Cinergy Field,FALSE,69,8,71,NA
198109060ari,1,Sun,1981-09-06,MIA,ARI,20,7,292,3,203,2,FALSE,-1,FALSE,PICK,0,38,Busch Memorial Stadium,FALSE,71,4,71,NA
198109130sea,2,Sun,1981-09-13,SEA,DEN,13,10,267,2,252,2,TRUE,0,FALSE,PICK,0,41,Seattle Kingdome,FALSE,72,0,NA,indoor
198109130no,2,Sun,1981-09-13,NO,LAR,23,17,304,3,255,4,TRUE,1,FALSE,LAR,-6,40,Louisiana Superdome,FALSE,72,0,NA,indoor
198109130gb,2,Sun,1981-09-13,ATL,GB,31,17,335,4,396,5,FALSE,1,FALSE,ATL,-4,39,Lambeau Field,FALSE,65,8,73,NA
198109130was,2,Sun,1981-09-13,NYG,WAS,17,7,157,2,349,4,FALSE,2,FALSE,WAS,-6,37,RFK Memorial Stadium,FALSE,81,7,63,NA
198109170buf,3,Thu,1981-09-17,PHI,BUF,20,14,396,3,277,3,FALSE,0,FALSE,BUF,-4,38,Ralph Wilson Stadium,FALSE,55,8,83,NA
198109200cin,3,Sun,1981-09-20,CLE,CIN,20,17,422,0,281,0,FALSE,0,FALSE,CIN,-1,41,Cinergy Field,FALSE,63,14,59,NA
198109200lvr,3,Sun,1981-09-20,LVR,SEA,20,10,432,3,390,2,TRUE,-1,FALSE,LVR,-7,40,Oakland Coliseum,FALSE,64,10,74,NA
198109200nyg,3,Sun,1981-09-20,NYG,NO,20,7,421,2,299,3,TRUE,1,FALSE,NYG,-3,36,Giants Stadium,FALSE,61,20,59,NA
198109200ten,3,Sun,1981-09-20,MIA,TEN,16,10,257,1,202,1,FALSE,0,FALSE,TEN,-3,37,Houston Astrodome,FALSE,72,0,NA,indoor
198109270cin,4,Sun,1981-09-27,CIN,BUF,27,24,429,2,389,1,TRUE,-1,FALSE,BUF,-4,39,Cinergy Field,FALSE,73,13,55,NA
198109270tb,4,Sun,1981-09-27,TB,ARI,20,10,321,1,255,2,TRUE,1,FALSE,TB,-1,38,Houlihan's Stadium,FALSE,77,8,68,NA
198109270sf,4,Sun,1981-09-27,SF,NO,21,14,314,2,413,4,TRUE,2,FALSE,SF,-6,43,Candlestick Park,FALSE,64,12,79,NA
198109270sea,4,Sun,1981-09-27,KC,SEA,20,14,381,2,359,1,FALSE,-1,FALSE,SEA,-2,42,Seattle Kingdome,FALSE,72,0,NA,indoor
198109270pit,4,Sun,1981-09-27,PIT,NE,27,21,498,0,438,1,TRUE,1,FALSE,PIT,-4,46,Three Rivers Stadium,FALSE,68,17,67,NA
198109270ind,4,Sun,1981-09-27,MIA,IND,31,28,428,0,514,1,FALSE,1,FALSE,MIA,-3,38,Memorial Stadium (Baltimore),FALSE,67,8,65,NA
198109280chi,4,Mon,1981-09-28,LAR,CHI,24,7,329,2,223,3,FALSE,1,FALSE,LAR,-1,38,Soldier Field,FALSE,53,10,59,NA
198110040ari,5,Sun,1981-10-04,ARI,DAL,20,17,299,3,306,2,TRUE,-1,FALSE,DAL,-5.5,44,Busch Memorial Stadium,FALSE,64,13,54,NA
198110040min,5,Sun,1981-10-04,MIN,CHI,24,21,345,1,396,2,TRUE,1,FALSE,MIN,-5,41,Metropolitan Stadium,FALSE,50,13,82,NA
198110040ten,5,Sun,1981-10-04,TEN,CIN,17,10,187,1,357,1,TRUE,0,FALSE,TEN,-3.5,37,Houston Astrodome,FALSE,72,0,NA,indoor
198110040lac,5,Sun,1981-10-04,LAC,SEA,24,10,371,2,292,1,TRUE,-1,FALSE,LAC,-9,46,Qualcomm Stadium,FALSE,69,8,68,NA
198110040buf,5,Sun,1981-10-04,BUF,IND,23,17,366,1,378,2,TRUE,1,FALSE,BUF,-7,43,Ralph Wilson Stadium,FALSE,47,11,70,NA
198110040nyg,5,Sun,1981-10-04,GB,NYG,27,14,363,1,262,2,FALSE,1,FALSE,NYG,-3,37,Giants Stadium,FALSE,53,17,56,NA
198110050phi,5,Mon,1981-10-05,PHI,ATL,16,13,268,1,339,3,TRUE,2,FALSE,PHI,-2,39,Veterans Stadium,FALSE,62,7,66,NA
198110110den,6,Sun,1981-10-11,DEN,DET,27,21,401,3,325,1,TRUE,-2,FALSE,DEN,-7,36,Mile High Stadium,FALSE,64,14,33,NA
198110110no,6,Sun,1981-10-11,PHI,NO,31,14,369,2,240,4,FALSE,2,FALSE,PHI,-9,37,Louisiana Superdome,FALSE,72,0,NA,indoor
198110110chi,6,Sun,1981-10-11,WAS,CHI,24,7,301,1,204,4,FALSE,3,FALSE,CHI,-4,40,Soldier Field,FALSE,48,8,78,NA
198110110pit,6,Sun,1981-10-11,PIT,CLE,13,7,365,1,445,3,TRUE,2,FALSE,PIT,-3.5,46,Three Rivers Stadium,FALSE,51,6,68,NA
198110110nyj,6,Sun,1981-10-11,NYJ,NE,28,24,297,3,454,4,TRUE,1,FALSE,NE,-2.5,46,Giants Stadium,FALSE,52,11,54,NA
198110120buf,6,Mon,1981-10-12,BUF,MIA,31,21,454,1,324,4,TRUE,3,FALSE,BUF,-4,39,Ralph Wilson Stadium,FALSE,44,8,63,NA
198110180cle,7,Sun,1981-10-18,CLE,NO,20,17,355,1,334,1,TRUE,0,FALSE,CLE,-11,41,Cleveland Municipal Stadium,FALSE,57,27,53,NA
198110180mia,7,Sun,1981-10-18,MIA,WAS,13,10,445,2,301,2,TRUE,0,FALSE,MIA,-7,40,Orange Bowl,FALSE,76,7,66,NA
198110250chi,8,Sun,1981-10-25,CHI,LAC,20,17,414,1,356,2,TRUE,1,FALSE,LAC,-11,47,Soldier Field,FALSE,39,9,55,NA
198110250sf,8,Sun,1981-10-25,SF,LAR,20,17,325,0,401,1,TRUE,1,FALSE,SF,-1,46,Candlestick Park,FALSE,56,11,78,NA
198110250atl,8,Sun,1981-10-25,NYG,ATL,27,24,289,0,430,2,FALSE,2,FALSE,ATL,-8,43,Atlanta-Fulton County Stadium,FALSE,44,16,94,NA
198110250phi,8,Sun,1981-10-25,PHI,TB,20,10,298,3,347,4,TRUE,1,FALSE,PHI,-9.5,37,Veterans Stadium,FALSE,45,9,73,NA
198110250no,8,Sun,1981-10-25,NO,CIN,17,7,336,1,205,2,TRUE,1,FALSE,CIN,-6,41,Louisiana Superdome,FALSE,72,0,NA,indoor
198111010phi,9,Sun,1981-11-01,DAL,PHI,17,14,317,3,291,1,FALSE,-2,FALSE,PHI,-3,39,Veterans Stadium,FALSE,53,6,73,NA
198111010pit,9,Sun,1981-11-01,SF,PIT,17,14,330,2,269,6,FALSE,4,FALSE,PIT,-5,45,Three Rivers Stadium,FALSE,50,8,67,NA
198111010tb,9,Sun,1981-11-01,TB,CHI,20,10,392,1,325,3,TRUE,2,FALSE,TB,-6,36,Houlihan's Stadium,FALSE,72,13,81,NA
198111010lar,9,Sun,1981-11-01,LAR,DET,20,13,321,3,293,2,TRUE,-1,FALSE,LAR,-6,47,Anaheim Stadium,FALSE,70,8,25,NA
198111010lvr,9,Sun,1981-11-01,LVR,NE,27,17,460,3,282,2,TRUE,-1,FALSE,LVR,-1,42,Oakland Coliseum,FALSE,59,6,73,NA
198111010mia,9,Sun,1981-11-01,MIA,IND,27,10,310,0,308,3,TRUE,3,FALSE,MIA,-7,48,Orange Bowl,FALSE,78,22,66,NA
198111080den,10,Sun,1981-11-08,DEN,CLE,23,20,362,2,362,4,TRUE,2,FALSE,DEN,-4,38,Mile High Stadium,FALSE,48,10,36,NA
198111080sf,10,Sun,1981-11-08,SF,ATL,17,14,287,1,292,3,TRUE,2,FALSE,ATL,-2.5,44,Candlestick Park,FALSE,54,10,82,NA
198111080sea,10,Sun,1981-11-08,SEA,PIT,24,21,356,1,367,2,TRUE,1,FALSE,PIT,-5,43,Seattle Kingdome,FALSE,72,0,NA,indoor
198111080kc,10,Sun,1981-11-08,CHI,KC,16,13,278,0,249,6,FALSE,6,FALSE,KC,-8,40,Arrowhead Stadium,FALSE,53,13,65,NA
198111080ne,10,Sun,1981-11-08,MIA,NE,30,27,419,4,492,5,FALSE,1,FALSE,NE,-3,46,Foxboro Stadium,FALSE,44,15,42,NA
198111080ten,10,Sun,1981-11-08,TEN,LVR,17,16,298,2,316,2,TRUE,0,FALSE,PICK,0,36,Houston Astrodome,FALSE,72,0,NA,indoor
198111090dal,10,Mon,1981-11-09,DAL,BUF,27,14,398,3,365,5,TRUE,2,FALSE,DAL,-3.5,42,Texas Stadium,FALSE,50,20,80,NA
198111150det,11,Sun,1981-11-15,DET,DAL,27,24,429,3,323,2,TRUE,-1,FALSE,DAL,-3,46,Pontiac Silverdome,FALSE,72,0,NA,indoor
198111150cin,11,Sun,1981-11-15,CIN,LAR,24,10,233,1,296,4,TRUE,3,FALSE,CIN,-3.5,44,Cinergy Field,FALSE,42,3,48,NA
198111150min,11,Sun,1981-11-15,MIN,NO,20,10,357,1,314,2,TRUE,1,FALSE,MIN,-8,44,Metropolitan Stadium,FALSE,53,12,73,NA
198111150gb,11,Sun,1981-11-15,GB,CHI,21,17,247,2,253,3,TRUE,1,FALSE,GB,-3,38,Lambeau Field,FALSE,44,7,74,NA
198111150nyg,11,Sun,1981-11-15,WAS,NYG,30,27,418,1,248,2,FALSE,1,FALSE,NYG,-2,43,Giants Stadium,FALSE,49,20,68,NA
198111150tb,11,Sun,1981-11-15,DEN,TB,24,7,281,1,209,2,FALSE,1,FALSE,DEN,-1,35,Houlihan's Stadium,FALSE,56,7,58,NA
198111220buf,12,Sun,1981-11-22,BUF,NE,20,17,434,2,297,2,TRUE,0,FALSE,BUF,-7,34,Ralph Wilson Stadium,FALSE,31,19,82,NA
198111220ten,12,Sun,1981-11-22,NO,TEN,27,24,321,2,260,2,FALSE,0,FALSE,TEN,-6,36,Houston Astrodome,FALSE,72,0,NA,indoor
198111220dal,12,Sun,1981-11-22,DAL,WAS,24,10,470,2,256,1,TRUE,-1,FALSE,DAL,-7,45,Texas Stadium,FALSE,51,7,60,NA
198111220phi,12,Sun,1981-11-22,NYG,PHI,20,10,292,3,293,1,FALSE,-2,FALSE,PHI,-10,38,Veterans Stadium,FALSE,39,16,52,NA
198111260det,13,Thu,1981-11-26,DET,KC,27,10,285,1,245,3,TRUE,2,FALSE,DET,-3,44,Pontiac Silverdome,FALSE,72,0,NA,indoor
198111290sf,13,Sun,1981-11-29,SF,NYG,17,10,337,0,223,5,TRUE,5,FALSE,SF,-5,39,Candlestick Park,FALSE,49,10,77,NA
198111290ne,13,Sun,1981-11-29,ARI,NE,27,20,412,2,353,2,FALSE,0,FALSE,NE,-4,48,Foxboro Stadium,FALSE,37,18,50,NA
198111290buf,13,Sun,1981-11-29,BUF,WAS,21,14,229,2,293,5,TRUE,3,FALSE,BUF,-5,42,Ralph Wilson Stadium,FALSE,34,16,77,NA
198111290no,13,Sun,1981-11-29,TB,NO,31,14,345,2,341,3,FALSE,1,FALSE,TB,-1,36,Louisiana Superdome,FALSE,72,0,NA,indoor
198111300mia,13,Mon,1981-11-30,MIA,PHI,13,10,205,1,216,2,TRUE,1,FALSE,PHI,-3,45,Orange Bowl,FALSE,73,8,74,NA
198112030ten,14,Thu,1981-12-03,TEN,CLE,17,13,154,1,367,2,TRUE,1,FALSE,TEN,-2.5,41,Houston Astrodome,FALSE,72,0,NA,indoor
198112060den,14,Sun,1981-12-06,DEN,KC,16,13,342,1,307,1,TRUE,0,FALSE,DEN,-3.5,40,Mile High Stadium,FALSE,49,8,27,NA
198112060mia,14,Sun,1981-12-06,MIA,NE,24,14,340,2,256,2,TRUE,0,FALSE,MIA,-6.5,44,Orange Bowl,FALSE,60,13,65,NA
198112060gb,14,Sun,1981-12-06,GB,DET,31,17,333,0,360,2,TRUE,2,FALSE,DET,-2,41,Lambeau Field,FALSE,31,12,83,NA
198112060nyg,14,Sun,1981-12-06,NYG,LAR,10,7,147,0,240,3,TRUE,3,FALSE,NYG,-3.5,39,Giants Stadium,FALSE,36,28,50,NA
198112070lvr,14,Mon,1981-12-07,LVR,PIT,30,27,471,5,331,2,TRUE,-3,FALSE,PIT,-4,44,Oakland Coliseum,FALSE,56,7,92,NA
198112130pit,15,Sun,1981-12-13,CIN,PIT,17,10,318,2,207,2,FALSE,0,FALSE,PICK,0,38,Three Rivers Stadium,FALSE,27,5,71,NA
198112130ari,15,Sun,1981-12-13,NYG,ARI,20,10,252,2,222,3,FALSE,1,FALSE,ARI,-4,41,Busch Memorial Stadium,FALSE,32,6,73,NA
198112130kc,15,Sun,1981-12-13,MIA,KC,17,7,253,3,276,2,FALSE,-1,FALSE,KC,-2,39,Arrowhead Stadium,FALSE,38,6,63,NA
198112190nyg,16,Sat,1981-12-19,NYG,DAL,13,10,297,2,254,3,TRUE,1,FALSE,DAL,-3,36,Giants Stadium,FALSE,26,20,51,NA
198112200det,16,Sun,1981-12-20,TB,DET,20,17,276,0,340,3,FALSE,3,FALSE,DET,-6,41,Pontiac Silverdome,FALSE,72,0,NA,indoor
198112200no,16,Sun,1981-12-20,SF,NO,21,17,349,3,222,1,FALSE,-2,FALSE,SF,-7,37,Louisiana Superdome,FALSE,72,0,NA,indoor
198112270phi,Wild Card,Sun,1981-12-27,NYG,PHI,27,21,275,1,226,2,FALSE,1,TRUE,PHI,-7,NA,Veterans Stadium,FALSE,NA,NA,NA,NA
198201030cin,Division,Sun,1982-01-03,CIN,BUF,28,21,305,0,336,2,TRUE,2,TRUE,CIN,-6,NA,Cinergy Field,FALSE,NA,NA,NA,NA
198201100cin,Conf. Champ,Sun,1982-01-10,CIN,LAC,27,7,318,1,301,4,TRUE,3,TRUE,CIN,-4.5,NA,Cinergy Field,FALSE,NA,NA,NA,NA
198209120det,1,Sun,1982-09-12,DET,CHI,17,10,212,1,154,1,TRUE,0,FALSE,DET,-5.5,37,Pontiac Silverdome,FALSE,72,0,NA,indoor
198209120min,1,Sun,1982-09-12,MIN,TB,17,10,216,1,355,4,TRUE,3,FALSE,MIN,-2,38,Hubert H. Humphrey Metrodome,FALSE,72,0,NA,indoor
198209120sf,1,Sun,1982-09-12,LVR,SF,23,17,255,4,252,4,FALSE,0,FALSE,SF,-6,38,Candlestick Park,FALSE,65,13,46,NA
198209120sea,1,Sun,1982-09-12,CLE,SEA,21,7,330,1,180,3,FALSE,2,FALSE,CLE,-2.5,40,Seattle Kingdome,FALSE,72,0,NA,indoor
198209120no,1,Sun,1982-09-12,ARI,NO,21,7,150,1,290,4,FALSE,3,FALSE,ARI,-1,36,Louisiana Superdome,FALSE,72,0,NA,indoor
198209190den,2,Sun,1982-09-19,DEN,SF,24,21,283,2,413,2,TRUE,0,FALSE,DEN,-1,40,Mile High Stadium,FALSE,58,8,56,NA
198209190cle,2,Sun,1982-09-19,PHI,CLE,24,21,423,2,366,3,FALSE,1,FALSE,CLE,-2.5,42,Cleveland Municipal Stadium,FALSE,56,10,64,NA
198209190mia,2,Sun,1982-09-19,MIA,IND,24,20,303,2,256,0,TRUE,-2,FALSE,MIA,-12.5,45,Orange Bowl,FALSE,82,5,70,NA
198209190ari,2,Sun,1982-09-19,DAL,ARI,24,7,379,2,311,1,FALSE,-1,FALSE,DAL,-4,39,Busch Memorial Stadium,FALSE,62,8,78,NA
198209190ne,2,Sun,1982-09-19,NYJ,NE,31,7,396,2,57,3,FALSE,1,FALSE,NYJ,-1,46,Foxboro Stadium,FALSE,62,14,60,NA
198211210chi,11,Sun,1982-11-21,CHI,DET,20,17,365,3,152,2,TRUE,-1,FALSE,DET,-3.5,32,Soldier Field,FALSE,46,9,72,NA
198211210den,11,Sun,1982-11-21,SEA,DEN,17,10,387,1,250,2,FALSE,1,FALSE,DEN,-7.5,36,Mile High Stadium,FALSE,33,10,48,NA
198211210ten,11,Sun,1982-11-21,PIT,TEN,24,10,362,3,292,4,FALSE,1,FALSE,PIT,-5.5,38,Houston Astrodome,FALSE,72,0,NA,indoor
198211210no,11,Sun,1982-11-21,NO,KC,27,17,293,1,286,2,TRUE,1,FALSE,KC,-2.5,31,Louisiana Superdome,FALSE,72,0,NA,indoor
198211210nyg,11,Sun,1982-11-21,WAS,NYG,27,17,312,0,287,1,FALSE,1,FALSE,PICK,0,35,Giants Stadium,FALSE,50,9,90,NA
198211210cle,11,Sun,1982-11-21,CLE,NE,10,7,225,0,265,2,TRUE,2,FALSE,CLE,-6.5,38,Cleveland Municipal Stadium,FALSE,57,18,78,NA
198211220lvr,11,Mon,1982-11-22,LVR,LAC,28,24,326,2,411,4,TRUE,2,FALSE,LVR,-1,41,Los Angeles Memorial Coliseum,FALSE,57,7,70,NA
198211250dal,12,Thu,1982-11-25,DAL,CLE,31,14,496,4,280,5,TRUE,1,FALSE,DAL,-6.5,38,Texas Stadium,FALSE,40,11,59,NA
198211280atl,12,Sun,1982-11-28,ARI,ATL,23,20,299,0,274,2,FALSE,2,FALSE,ATL,-7,42,Atlanta-Fulton County Stadium,FALSE,59,14,91,NA
198211280sf,12,Sun,1982-11-28,NO,SF,23,20,324,1,376,3,FALSE,2,FALSE,SF,-7.5,38,Candlestick Park,FALSE,56,11,81,NA
198211280cin,12,Sun,1982-11-28,CIN,LVR,31,17,347,2,335,4,TRUE,2,FALSE,CIN,-4.5,43,Cinergy Field,FALSE,46,15,76,NA
198211280lar,12,Sun,1982-11-28,LAR,KC,20,14,281,4,278,1,TRUE,-3,FALSE,LAR,-2,39,Anaheim Stadium,FALSE,60,7,68,NA
198211290tb,12,Mon,1982-11-29,TB,MIA,23,17,215,0,330,6,TRUE,6,FALSE,MIA,-2,33,Houlihan's Stadium,FALSE,74,10,84,NA
198212050ind,13,Sun,1982-12-05,CIN,IND,20,17,290,0,333,0,FALSE,0,FALSE,CIN,-14.5,38,Memorial Stadium (Baltimore),FALSE,61,9,86,NA
198212050phi,13,Sun,1982-12-05,ARI,PHI,23,20,360,2,245,2,FALSE,0,FALSE,PHI,-5.5,39,Veterans Stadium,FALSE,60,8,89,NA
198212050nyg,13,Sun,1982-12-05,NYG,TEN,17,14,401,1,268,0,TRUE,-1,FALSE,NYG,-7,35,Giants Stadium,FALSE,56,11,85,NA
198212050no,13,Sun,1982-12-05,TB,NO,13,10,271,0,380,3,FALSE,3,FALSE,NO,-2.5,35,Louisiana Superdome,FALSE,72,0,NA,indoor
198212050was,13,Sun,1982-12-05,DAL,WAS,24,10,362,2,275,3,FALSE,1,FALSE,DAL,-2,42,RFK Memorial Stadium,FALSE,64,9,81,NA
198212120lar,14,Sun,1982-12-12,DEN,LAR,27,24,385,3,253,3,FALSE,0,FALSE,LAR,-2.5,43,Anaheim Stadium,FALSE,59,8,72,NA
198212120min,14,Sun,1982-12-12,MIN,IND,13,10,345,1,198,2,TRUE,1,FALSE,MIN,-12,38,Hubert H. Humphrey Metrodome,FALSE,72,0,NA,indoor
198212120sea,14,Sun,1982-12-12,SEA,CHI,20,14,290,0,310,2,TRUE,2,FALSE,SEA,-3.5,35,Seattle Kingdome,FALSE,72,0,NA,indoor
198212190sf,15,Sun,1982-12-19,ATL,SF,17,7,391,2,219,2,FALSE,0,FALSE,SF,-4,50,Candlestick Park,FALSE,46,7,76,NA
198212190chi,15,Sun,1982-12-19,ARI,CHI,10,7,240,3,273,1,FALSE,-2,FALSE,ARI,-1,35,Soldier Field,FALSE,34,12,88,NA
198212190dal,15,Sun,1982-12-19,DAL,NO,21,7,316,5,301,4,TRUE,-1,FALSE,DAL,-10,39,Texas Stadium,FALSE,56,12,46,NA
198212190det,15,Sun,1982-12-19,MIN,DET,34,31,332,0,346,3,FALSE,3,FALSE,DET,-4,38,Pontiac Silverdome,FALSE,72,0,NA,indoor
198212260ari,16,Sun,1982-12-26,ARI,NYG,24,21,376,1,394,0,TRUE,-1,FALSE,ARI,-1,34,Busch Memorial Stadium,FALSE,37,13,87,NA
198212260cin,16,Sun,1982-12-26,CIN,SEA,24,10,389,3,279,3,TRUE,0,FALSE,CIN,-10,40,Cinergy Field,FALSE,51,14,79,NA
198212260dal,16,Sun,1982-12-26,PHI,DAL,24,20,236,4,245,4,FALSE,0,FALSE,DAL,-8,41,Texas Stadium,FALSE,38,19,71,NA
198212260lvr,16,Sun,1982-12-26,LVR,DEN,27,10,312,4,345,6,TRUE,2,FALSE,LVR,-7.5,48,Los Angeles Memorial Coliseum,FALSE,52,8,38,NA
198212260no,16,Sun,1982-12-26,WAS,NO,27,10,448,2,197,1,FALSE,-1,FALSE,WAS,-3,34,Louisiana Superdome,FALSE,72,0,NA,indoor
198212260ten,16,Sun,1982-12-26,CLE,TEN,20,14,340,1,369,6,FALSE,5,FALSE,CLE,-4,38,Houston Astrodome,FALSE,72,0,NA,indoor
198212270mia,16,Mon,1982-12-27,MIA,BUF,27,10,242,3,301,4,TRUE,1,FALSE,MIA,-3,36,Orange Bowl,FALSE,76,16,70,NA
198301020det,17,Sun,1983-01-02,DET,GB,27,24,368,3,276,4,TRUE,1,FALSE,PICK,0,43,Pontiac Silverdome,FALSE,72,0,NA,indoor
198301080lvr,Wild Card,Sat,1983-01-08,LVR,CLE,27,10,510,2,284,1,TRUE,-1,TRUE,LVR,-8.5,NA,Los Angeles Memorial Coliseum,FALSE,NA,NA,NA,NA
198301080was,Wild Card,Sat,1983-01-08,WAS,DET,31,7,366,0,364,5,TRUE,5,TRUE,WAS,-6,NA,RFK Memorial Stadium,FALSE,NA,NA,NA,NA
198301090pit,Wild Card,Sun,1983-01-09,LAC,PIT,31,28,479,2,422,2,FALSE,0,TRUE,PIT,-1,NA,Three Rivers Stadium,FALSE,NA,NA,NA,NA
198301150lvr,Division,Sat,1983-01-15,NYJ,LVR,17,14,391,5,339,5,FALSE,0,TRUE,LVR,-3.5,NA,Los Angeles Memorial Coliseum,FALSE,NA,NA,NA,NA
198301150was,Division,Sat,1983-01-15,WAS,MIN,21,7,415,1,317,0,TRUE,-1,TRUE,WAS,-6,NA,RFK Memorial Stadium,FALSE,NA,NA,NA,NA
198301220was,Conf. Champ,Sat,1983-01-22,WAS,DAL,31,17,260,0,340,3,TRUE,3,TRUE,DAL,-2,NA,RFK Memorial Stadium,FALSE,NA,NA,NA,NA
198301230mia,Conf. Champ,Sun,1983-01-23,MIA,NYJ,14,0,198,4,139,5,TRUE,1,TRUE,MIA,-1,NA,Orange Bowl,FALSE,NA,NA,NA,NA
198301300mia,Super Bowl,Sun,1983-01-30,WAS,MIA,27,17,400,2,176,2,FALSE,0,TRUE,MIA,-3,36.5,Rose Bowl,TRUE,61,NA,NA,NA
198309040chi,1,Sun,1983-09-04,ATL,CHI,20,17,317,1,401,1,FALSE,0,FALSE,CHI,-1,38.5,Soldier Field,FALSE,80,12,49,NA
198309040cin,1,Sun,1983-09-04,LVR,CIN,20,10,257,1,261,3,FALSE,2,FALSE,CIN,-2,42,Cinergy Field,FALSE,75,9,67,NA
198309040kc,1,Sun,1983-09-04,KC,SEA,17,13,365,1,308,2,TRUE,1,FALSE,KC,-2,36.5,Arrowhead Stadium,FALSE,82,16,45,NA
198309040cle,1,Sun,1983-09-04,MIN,CLE,27,21,387,2,302,4,FALSE,2,FALSE,CLE,-1.5,41,Cleveland Municipal Stadium,FALSE,76,10,63,NA
198309040pit,1,Sun,1983-09-04,DEN,PIT,14,10,139,3,314,7,FALSE,4,FALSE,PIT,-7,39.5,Three Rivers Stadium,FALSE,73,5,64,NA
198309110chi,2,Sun,1983-09-11,CHI,TB,17,10,358,3,347,2,TRUE,-1,FALSE,CHI,-2.5,35.5,Soldier Field,FALSE,68,11,63,NA
198309110ind,2,Sun,1983-09-11,DEN,IND,17,10,327,3,271,3,FALSE,0,FALSE,DEN,-3,35,Memorial Stadium (Baltimore),FALSE,84,10,47,NA
198309110nyj,2,Sun,1983-09-11,SEA,NYJ,17,10,272,3,379,7,FALSE,4,FALSE,NYJ,-9,39.5,Giants Stadium,FALSE,88,13,46,NA
198309110atl,2,Sun,1983-09-11,NYG,ATL,16,13,343,1,298,3,FALSE,2,FALSE,ATL,-3.5,36,Atlanta-Fulton County Stadium,FALSE,82,7,66,NA
198309110lar,2,Sun,1983-09-11,LAR,NO,30,27,359,5,341,3,TRUE,-2,FALSE,LAR,-3,41,Anaheim Stadium,FALSE,77,8,59,NA
198309120kc,2,Mon,1983-09-12,LAC,KC,17,14,443,3,267,2,FALSE,-1,FALSE,LAC,-3.5,46,Arrowhead Stadium,FALSE,69,12,75,NA
198309150cle,3,Thu,1983-09-15,CLE,CIN,17,7,302,2,301,3,TRUE,1,FALSE,CLE,-3,40.5,Cleveland Municipal Stadium,FALSE,56,9,62,NA
198309180gb,3,Sun,1983-09-18,GB,LAR,27,24,363,4,338,2,TRUE,-2,FALSE,GB,-3,49.5,Lambeau Field,FALSE,71,18,74,NA
198309180den,3,Sun,1983-09-18,PHI,DEN,13,10,407,2,245,3,FALSE,1,FALSE,DEN,-2.5,34.5,Mile High Stadium,FALSE,66,10,35,NA
198309180no,3,Sun,1983-09-18,NO,CHI,34,31,332,6,493,5,TRUE,-1,FALSE,NO,-3,36.5,Louisiana Superdome,FALSE,72,0,NA,indoor
198309180sea,3,Sun,1983-09-18,SEA,LAC,34,31,368,3,431,3,TRUE,0,FALSE,LAC,-3.5,43.5,Seattle Kingdome,FALSE,72,0,NA,indoor
198309190lvr,3,Mon,1983-09-19,LVR,MIA,27,14,271,1,308,2,TRUE,1,FALSE,LVR,-1.5,39.5,Los Angeles Memorial Coliseum,FALSE,74,7,73,NA
198309250min,4,Sun,1983-09-25,MIN,DET,20,17,181,2,371,6,TRUE,4,FALSE,MIN,-2.5,41,Hubert H. Humphrey Metrodome,FALSE,72,0,NA,indoor
198309250nyj,4,Sun,1983-09-25,NYJ,LAR,27,24,484,3,425,4,TRUE,1,FALSE,NYJ,-5.5,46,Giants Stadium,FALSE,60,10,53,NA
198309250tb,4,Sun,1983-09-25,CIN,TB,23,17,267,2,343,4,FALSE,2,FALSE,TB,-2,33,Houlihan's Stadium,FALSE,75,12,75,NA
198309250sf,4,Sun,1983-09-25,SF,ATL,24,20,418,2,319,1,TRUE,-1,FALSE,SF,-4.5,48,Candlestick Park,FALSE,63,16,77,NA
198309250sea,4,Sun,1983-09-25,WAS,SEA,27,17,293,0,308,2,FALSE,2,FALSE,WAS,-1.5,41,Seattle Kingdome,FALSE,72,0,NA,indoor
198310020pit,5,Sun,1983-10-02,PIT,TEN,17,10,225,0,270,3,TRUE,3,FALSE,PIT,-11,45,Three Rivers Stadium,FALSE,60,6,70,NA
198310020no,5,Sun,1983-10-02,NO,MIA,17,7,323,1,244,2,TRUE,1,FALSE,MIA,-3,38.5,Louisiana Superdome,FALSE,72,0,NA,indoor
198310020chi,5,Sun,1983-10-02,CHI,DEN,31,14,423,4,246,2,TRUE,-2,FALSE,CHI,-1.5,34.5,Soldier Field,FALSE,68,13,55,NA
198310020cin,5,Sun,1983-10-02,IND,CIN,34,31,264,0,393,4,FALSE,4,FALSE,CIN,-6,40,Cinergy Field,FALSE,64,7,61,NA
