game_id,schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail,PlayingSurface,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPossessionMinutes,TimeOfPossessionSeconds,TimeOfPossession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,ReturnYards,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Safeties,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPossessionMinutes,OpponentTimeOfPossessionSeconds,OpponentTimeOfPossession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentReturnYards,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentSafeties,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential,RedZonePercentage,GoalToGoPercentage,QuarterbackHitsDifferential,TacklesForLossDifferential,QuarterbackSacksDifferential,TacklesForLossPercentage,QuarterbackHitsPercentage,TimesSackedPercentage,OpponentRedZonePercentage,OpponentGoalToGoPercentage,OpponentQuarterbackHitsDifferential,OpponentTacklesForLossDifferential,OpponentQuarterbackSacksDifferential,OpponentTacklesForLossPercentage,OpponentQuarterbackHitsPercentage,OpponentTimesSackedPercentage,Kickoffs,KickoffsInEndZone,KickoffTouchbacks,PuntsHadBlocked,PuntNetAverage,ExtraPointKickingAttempts,ExtraPointKickingConversions,ExtraPointsHadBlocked,ExtraPointPassingAttempts,ExtraPointPassingConversions,ExtraPointRushingAttempts,ExtraPointRushingConversions,FieldGoalAttempts,FieldGoalsMade,FieldGoalsHadBlocked,PuntReturns,PuntReturnYards,KickReturns,KickReturnYards,InterceptionReturns,InterceptionReturnYards,OpponentKickoffs,OpponentKickoffsInEndZone,OpponentKickoffTouchbacks,OpponentPuntsHadBlocked,OpponentPuntNetAverage,OpponentExtraPointKickingAttempts,OpponentExtraPointKickingConversions,OpponentExtraPointsHadBlocked,OpponentExtraPointPassingAttempts,OpponentExtraPointPassingConversions,OpponentExtraPointRushingAttempts,OpponentExtraPointRushingConversions,OpponentFieldGoalAttempts,OpponentFieldGoalsMade,OpponentFieldGoalsHadBlocked,OpponentPuntReturns,OpponentPuntReturnYards,OpponentKickReturns,OpponentKickReturnYards,OpponentInterceptionReturns,OpponentInterceptionReturnYards,SoloTackles,AssistedTackles,Sacks,SackYards,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnYards,FumbleReturnTouchdowns,InterceptionReturnTouchdowns,BlockedKicks,PuntReturnTouchdowns,PuntReturnLong,KickReturnTouchdowns,KickReturnLong,BlockedKickReturnYards,BlockedKickReturnTouchdowns,FieldGoalReturnYards,FieldGoalReturnTouchdowns,PuntNetYards,OpponentSoloTackles,OpponentAssistedTackles,OpponentSacks,OpponentSackYards,OpponentPassesDefended,OpponentFumblesForced,OpponentFumblesRecovered,OpponentFumbleReturnYards,OpponentFumbleReturnTouchdowns,OpponentInterceptionReturnTouchdowns,OpponentBlockedKicks,OpponentPuntReturnTouchdowns,OpponentPuntReturnLong,OpponentKickReturnTouchdowns,OpponentKickReturnLong,OpponentBlockedKickReturnYards,OpponentBlockedKickReturnTouchdowns,OpponentFieldGoalReturnYards,OpponentFieldGoalReturnTouchdowns,OpponentPuntNetYards,DayOfWeek,PassingDropbacks,OpponentPassingDropbacks,TwoPointConversionReturns,OpponentTwoPointConversionReturns
200209080mia,9/8/2002,2002,1,FALSE,MIA,49,21,DET,MIA,-9.5,35.5,Sun Life Stadium,FALSE,83,9,80,NA,Natural Grass,7,21,14,7,0,3,2,34:24:00,2,1,1,0,19,107,0.4,1,11,50,0.30000000000000004,0,2,1,57,0,0,0.6000000000000001,0.9,18.4,34.9,1,0,13.8,0,0,27.6,0,0,0,0,17,0,15,0,0,0,0,0,0,0,0,66,13.2,0,0,0,0,7,7,7,0,2,3,25:36:00,1,0,1,0,16,71,0.30000000000000004,0,1,14,0.2,0,3,1,57,0,0,0.4,0.9,13,17.4,1,1,13.8,0,0,0,0,0,0,0,2,0,19,0,0,0,1,0,0,0,0,78,13.1,0,0,-1,27.6,27.6,0,0,0,0,0,0,27.6,27.6,0,0,-1,0,0,0.6000000000000001,1,0,0,0,10.5,1,1,0,0,0,0,0,0,0,0,0,3,0,21,0,2,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,2,0,34,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,53,11,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,63,Sunday,2,11,0,0
200209080tb,9/8/2002,2002,1,FALSE,TB,20,26,NO,TB,-6,37.5,Raymond James Stadium,FALSE,82,7,75,NA,Grass,0,3,7,10,0,2,2,31:29:00,1,0,1,0,21,92,0.30000000000000004,0,2,20,0.30000000000000004,0,15,2,72,0,0,0.4,0.7000000000000001,14.6,19.7,1,1,10.2,0,0,0,0,0,0,0,14,1,23,0,0,0,1,0,0,0,1,97,12.1,0,0,0,6,7,7,0,6,11,11,40:41:00,2,0,1,0,22,102,0.4,0,3,33,0.30000000000000004,0,12,2,69,0,0,0.5,0.8,15.8,22.2,2,1,13.8,0,0,0,0,0,0,0,13,0,12,0,0,0,1,0,0,0,1,85,10.6,0,0,0,27.6,27.6,0,0,0,0,0,5.4,0,0,0,0,0,0,0,0.30000000000000004,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,2,0,39,0,2,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,13,0,14,0,0,15,2,0,1,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,73,12,2,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,77,Sunday,15,12,0,0
200209080ten,9/8/2002,2002,1,FALSE,TEN,27,24,PHI,TEN,-2,37,Nissan Stadium,FALSE,78,4,60,NA,Grass,7,3,3,14,0,2,13,30:48:00,2,0,1,0,17,91,0.4,0,2,17,0.2,0,3,2,74,0,0,0.6000000000000001,0.8,19.5,27.9,1,0,16.6,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,28,13.8,0,0,0,14,10,0,0,0,2,1,29:12:00,1,0,1,0,18,72,0.30000000000000004,0,2,22,0.30000000000000004,0,3,1,50,0,0,0.4,0.8,13.8,19.1,1,1,12.9,0,0,27.6,0,0,0,0,1,1,31,0,0,0,2,0,0,0,0,73,12.1,0,0,0,20.7,27.6,0,0,0,0,0,2.9,20.7,27.6,0,0,-1,0,0,1.1,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,11.2,0,0,0,0,0,0,0,0,0,0,0,1,0,27,0,0,10,1,0,2,1,0,0,-2,0,0,0,0,0,0,2,0,0,0,0,23,12,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,67,Sunday,3,12,0,0
200209080was,9/8/2002,2002,1,FALSE,WAS,31,23,ARI,WAS,-6,44.5,FedEx Field,FALSE,73,5,70,NA,Grass,3,7,14,7,0,3,2,34:24:00,2,1,1,0,20,122,0.5,0,2,34,0.30000000000000004,0,11,2,88,0,0,0.6000000000000001,0.9,19.3,29.9,1,1,15.5,0,0,13.8,0,0,0,0,2,1,15,0,0,0,1,0,0,0,0,58,14.6,0,0,0,10,3,3,7,0,2,3,25:36:00,1,0,1,0,16,71,0.30000000000000004,0,2,19,0.30000000000000004,0,3,1,52,0,0,0.4,1,10.7,14.9,1,0,2.3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,63,12.5,0,0,0,18.4,27.6,0,0,0,0,0,2.4,2.5,13.8,0,0,0,0,0,0.2,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,2,0,28,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,2,0,33,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,46,10,2,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,50,Sunday,11,10,0,0
200209090ne,9/9/2002,2002,1,FALSE,NE,30,14,PIT,PIT,-2.5,37.5,Gillette Stadium,FALSE,78,8,60,NA,Grass,7,3,17,3,0,2,2,29:29:00,2,0,1,0,17,95,0.4,0,1,17,0.30000000000000004,0,12,2,77,0,0,0.5,0.7000000000000001,18.6,30,1,0,10.6,0,0,0,0,0,0,0,1,1,24,0,0,0,1,0,0,0,0,54,10.9,0,0,0,7,0,0,7,0,2,2,30:31:00,2,1,1,0,18,78,0.30000000000000004,0,2,20,0.2,0,10,2,58,0,0,0.4,0.6000000000000001,18.2,15.4,1,0,2.2,0,0,27.6,0,0,0,0,1,1,31,0,0,0,10,0,0,0,0,54,10.9,0,0,-1,2.5,13.8,0,0,0,0,0,4.4,18.4,13.8,0,0,-1,0,0,0.9,1,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0,36,0,0,14,2,0,10,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,46,11,2,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,46,Monday,12,12,0,0
200209150atl,9/15/2002,2002,2,FALSE,ATL,13,14,CHI,ATL,-2.5,45,Georgia Dome,FALSE,72,0,NA,indoor,Dome,0,10,3,0,0,34,27,31:25:00,21,6,12,4,67,278,4.8,1,32,132,4.8,0,30,18,146,1,0,5.6,9.3,65.7,91.7,14,6,41.7,0,0,0,4,1,1,0,28,6,43,4,4,5,34,1,1,0,6,247,49.4,4,2,-1,0,7,7,0,0,30,38,28:35:00,14,6,9,0,61,262,5,2,34,115,4,1,26,13,147,1,1,6.7,12.2,54.2,69.2,14,5,33.4,0,0,0,4,2,1,1,12,8,86,2,1,1,8,5,8,0,8,319,45.6,2,4,1,36.1,0,-3,-6,-3,3.8,4.7,12.5,72.2,108.3,4,7,4,25.2,13.5,4.7,4,0,0,0,42.7,1,1,0,0,0,0,0,5,2,0,5,13,4,132,1,15,4,0,0,0,43.8,2,2,0,0,0,0,0,1,0,0,2,12,4,66,0,0,41,4,1,8,6,2,1,0,0,0,0,0,6,0,73,0,0,0,0,213,54,4,5,34,4,4,4,1,0,0,0,0,12,0,26,0,0,0,0,306,Sunday,35,27,0,0
200209150bal,9/15/2002,2002,2,FALSE,BAL,0,25,TB,TB,-4.5,32,M&T Bank Stadium,FALSE,73,8,94,NA,Natural Grass,0,0,0,0,0,26,31,24:29:00,13,4,7,4,66,187,3.3,0,22,60,3.3,0,41,17,128,0,1,3.6,8.7,45.6,42.4,16,5,28.9,2,1,54.2,1,0,0,0,34,4,27,1,0,4,25,0,0,0,8,309,44.1,1,0,-1,10,3,5,7,0,38,34,35:31:00,18,2,14,2,67,302,5.3,2,32,80,2.9,0,34,26,222,0,0,7.7,10,83.8,102,15,7,46.5,0,0,0,5,0,1,0,172,11,80,1,0,1,7,0,0,1,6,271,54.2,0,1,1,0,0,0,0,-2,0,0,7.3,0,0,0,0,2,0,0,3.6,2,0,0,0,34.5,0,0,0,0,0,0,0,1,0,1,4,34,7,113,0,0,7,1,0,0,43.1,2,2,0,0,0,0,0,4,4,0,2,67,2,49,1,105,58,24,1,7,4,1,0,-24,0,0,0,0,21,0,31,0,0,0,0,242,41,13,4,25,13,0,0,0,0,1,1,1,61,0,25,0,0,0,0,216,Sunday,44,35,0,0
200209150car,9/15/2002,2002,2,FALSE,CAR,31,7,DET,CAR,-3,35.5,Bank of America Stadium,FALSE,70,10,98,NA,Grass,0,10,14,7,0,36,47,33:43:00,22,6,13,4,68,417,7.2,5,32,81,2.9,2,36,23,336,1,0,10.2,16,68.9,113,15,4,23.2,0,0,0,5,2,2,2,67,5,60,1,0,0,0,0,0,0,9,427,53.3,0,4,4,0,0,7,0,0,28,18,26:17:00,13,6,6,2,63,132,2.5,1,24,79,3.9,1,32,13,53,0,2,1.9,4.8,43.3,21.8,16,1,7.9,0,0,0,1,1,0,0,22,12,108,2,1,7,62,0,0,0,12,552,50.3,4,0,-3,54.2,108.3,0,0,7,0,0,0,108.3,0,0,0,-6,0,0,18.1,7,4,4,0,45.3,5,5,0,0,0,0,0,4,1,1,11,16,1,24,2,51,2,1,1,0,46.8,1,1,0,0,0,0,0,0,0,0,4,22,4,51,0,0,38,13,7,62,11,2,1,2,0,1,0,0,11,0,24,0,0,0,0,362,49,8,0,0,4,0,0,0,0,0,1,0,12,0,19,0,0,0,0,514,Sunday,36,39,0,0
200209150cle,9/15/2002,2002,2,FALSE,CLE,20,7,CIN,CLE,-3.5,39,FirstEnergy Stadium,FALSE,72,10,92,NA,Grass,3,14,0,3,0,30,45,28:42:00,16,4,12,1,63,287,5.4,2,29,81,3.3,0,32,18,206,2,0,7.4,12.1,61.4,106,13,5,36.1,1,0,0,2,2,1,1,100,13,94,0,0,1,9,0,0,0,6,255,50.9,0,4,4,0,0,0,7,0,34,19,31:18:00,30,11,17,2,90,387,5,1,34,169,5.9,0,51,28,218,1,4,5,9,59.9,50.4,18,11,57.3,2,0,0,1,0,0,0,2,4,32,2,0,6,41,0,0,0,6,149,29.9,4,0,-3,108.3,108.3,0,0,5,0,0,3.2,0,0,0,0,-4,0,0,10.4,6,2,1,0,50.5,2,2,0,0,0,0,0,2,2,0,2,22,2,30,4,78,2,0,0,0,25.6,1,1,0,0,0,0,0,0,0,0,1,2,5,49,0,0,60,11,6,41,6,2,0,0,0,0,0,0,18,0,29,0,0,0,0,252,43,7,1,9,2,0,0,0,0,0,0,0,2,0,24,0,0,0,0,128,Sunday,34,56,0,0
200209150dal,9/15/2002,2002,2,FALSE,DAL,21,13,TEN,TEN,-3.5,37.5,Texas Stadium,FALSE,79,12,62,NA,Artificial,0,7,7,7,0,26,16,24:15:00,15,4,11,1,55,322,6.8,4,28,73,3,0,26,15,249,2,0,10.4,17.8,63.1,128.2,13,5,36.1,0,0,0,1,1,0,0,76,2,16,0,0,1,11,0,0,0,9,364,45.5,0,1,1,7,3,0,3,0,38,49,35:45:00,21,6,15,0,78,361,5.4,1,28,106,4.5,0,47,25,255,1,1,6.5,11,57.9,73.1,18,8,44.6,2,1,54.2,2,1,1,1,17,6,43,1,0,4,26,0,0,0,7,312,52,1,0,-1,108.3,0,0,0,2,0,0,4,54.2,108.3,0,0,-2,0,0,7.6,5,2,1,0,40.6,4,4,0,0,0,0,0,0,0,0,2,19,4,69,1,56,5,2,1,0,45.2,1,1,0,0,0,0,0,2,2,0,4,17,4,70,0,0,41,13,4,26,8,1,0,0,0,1,0,0,23,0,26,0,0,0,0,325,38,5,1,11,1,0,0,0,0,0,0,0,12,0,25,0,0,0,0,271,Sunday,27,50,0,0
200209150ind,9/15/2002,2002,2,FALSE,IND,13,21,MIA,PICK,0,47,RCA Dome,FALSE,72,0,NA,indoor,Dome,0,3,0,10,0,34,14,31:13:00,31,14,13,5,82,468,6.7,1,34,155,5.4,0,49,28,313,1,4,7.5,12,62.6,61.3,12,5,39.4,2,1,54.2,6,1,2,0,63,6,38,0,0,0,0,0,0,0,2,96,48.2,4,1,-2,14,7,0,0,0,30,51,28:47:00,18,11,9,0,57,370,7.6,4,37,177,5.6,1,19,14,194,2,1,10.7,14.9,78.2,127.3,11,6,54.2,0,0,0,5,4,1,1,29,12,74,2,0,1,9,0,0,0,5,205,51.1,1,4,2,21.7,0,0,0,1,0,0,0,81.2,108.3,0,0,-1,0,0,6.2,5,0,0,0,44.9,1,1,0,0,0,0,0,2,2,0,4,30,4,77,1,32,5,2,1,0,43.5,4,4,0,0,0,0,0,1,0,0,1,7,4,54,4,23,48,19,1,9,2,1,0,0,0,0,0,0,12,0,37,0,0,0,0,90,60,17,0,0,11,0,0,0,0,0,0,0,7,0,27,0,0,0,0,174,Sunday,49,21,0,0
200209150kc,9/15/2002,2002,2,FALSE,KC,16,23,JAX,KC,-3.5,46,Arrowhead Stadium,FALSE,67,9,77,NA,Grass,3,3,0,10,0,30,17,28:16:00,19,8,12,0,66,364,6.5,1,30,152,5.9,0,35,17,212,1,2,7.2,13.2,54.2,58.1,14,7,50,0,0,0,5,1,1,0,23,6,52,0,0,1,4,0,0,0,5,188,47.1,2,1,-1,0,9,0,14,0,34,48,31:44:00,21,6,15,0,70,487,8.1,4,31,141,5.3,1,39,27,347,2,0,10.4,13.9,75.2,125.1,16,8,50.6,1,1,108.3,1,0,0,0,47,6,49,1,1,0,0,0,0,0,5,175,43.9,1,2,1,27.1,0,0,0,-1,0,0,3,0,0,0,0,1,0,0,0,6,1,1,0,43.5,1,1,0,0,0,0,0,4,4,0,2,23,2,34,0,0,5,2,2,0,38.1,4,2,0,0,0,0,0,2,1,0,2,14,5,86,2,32,49,8,0,0,5,1,1,0,0,0,0,0,13,0,18,0,0,0,0,174,45,11,1,4,8,0,0,0,0,0,0,0,12,0,28,0,0,0,0,153,Sunday,36,39,0,0
200209150min,9/15/2002,2002,2,FALSE,MIN,39,45,BUF,MIN,-3.5,49,Hubert H. Humphrey Metrodome,FALSE,72,0,NA,indoor,Dome,3,10,13,13,0,42,53,39:49:00,34,13,16,5,97,486,5.9,6,42,231,6.5,2,50,27,256,4,0,6,10.2,58.8,98,17,8,47.4,4,4,108.3,7,5,5,2,80,9,70,6,4,6,49,4,8,0,4,152,50.6,4,0,-3,6,7,10,16,6,32,25,30:23:00,28,2,24,2,71,507,8.3,6,15,34,2.6,0,53,38,473,4,0,10.4,13.5,77.3,129.1,13,5,36.1,0,0,0,6,2,4,2,17,7,70,2,0,4,28,4,5,0,6,220,44,0,4,4,72.2,54.2,0,4,-2,54.2,6.8,9.8,43.3,72.2,0,-3,2,11.2,6.9,6.8,11,2,0,0,44.7,6,4,0,0,0,0,0,4,2,0,2,80,9,181,0,0,9,0,0,0,23.6,4,4,0,1,0,0,0,6,5,0,1,17,11,251,0,0,47,11,4,28,1,0,0,-1,0,0,0,0,66,0,37,0,0,0,0,134,61,15,6,49,2,2,4,6,1,0,0,0,17,1,97,0,0,0,0,118,Sunday,55,56,0,0
200209150no,9/15/2002,2002,2,FALSE,NO,35,20,GB,GB,-2.5,45.5,Louisiana Superdome,FALSE,72,0,NA,indoor,Dome,7,14,7,7,0,31,37,29:34:00,17,7,11,0,62,387,7.4,6,30,158,6.1,2,30,17,229,2,2,8.8,14.3,61.8,81.4,13,8,63.1,0,0,0,4,4,4,4,66,11,64,2,0,1,7,0,0,0,5,175,43.9,2,5,2,0,10,7,3,0,32,28,30:26:00,19,5,14,1,71,387,6.3,2,23,103,5.3,0,48,31,284,2,1,7,10.6,71.4,94.8,14,4,25,2,0,0,4,1,0,0,48,8,79,4,4,1,9,0,0,0,5,231,57.6,5,2,-2,108.3,108.3,0,0,0,0,0,3.4,36.1,0,0,0,0,0,0,2.6,7,1,0,0,38.4,6,6,0,0,0,0,0,1,0,0,5,48,6,120,1,18,6,1,0,0,45.7,2,2,0,0,0,0,0,2,2,0,2,0,7,127,2,48,51,16,1,9,11,2,4,41,1,0,0,0,18,0,38,0,0,0,0,154,41,16,1,7,5,1,0,-5,0,0,0,0,0,0,27,0,0,0,0,183,Sunday,31,49,0,0
200209150nyj,9/15/2002,2002,2,FALSE,NYJ,7,44,NE,NYJ,-1,41,Giants Stadium,FALSE,75,13,92,NA,Grass,0,0,7,0,0,23,61,21:56:00,11,1,8,1,51,217,5,1,11,35,4.2,0,36,19,182,1,1,6,10.1,59,71.7,13,1,9.7,4,1,36.1,2,1,0,0,19,8,60,1,1,6,23,0,0,0,8,345,49.4,2,2,0,0,10,17,17,0,41,5,38:04:00,26,12,14,0,81,468,6.8,6,43,177,4.8,1,38,27,291,2,1,9,11.7,77.3,109.1,17,11,67.7,2,2,108.3,5,2,4,2,146,4,39,1,1,0,0,0,0,0,2,90,44.9,2,2,0,54.2,0,0,0,-5,0,0,13.2,54.2,72.2,0,0,6,0,0,0,2,0,0,0,39.3,1,1,0,0,0,0,0,0,0,0,1,19,9,185,1,0,11,4,1,0,35.2,6,6,0,0,0,0,0,4,4,0,5,49,2,34,1,97,65,16,0,0,4,1,1,1,0,0,0,0,19,0,36,0,0,0,0,275,31,5,6,23,9,1,1,26,1,1,0,0,17,0,18,0,0,0,0,70,Sunday,41,38,0,0
200209150pit,9/15/2002,2002,2,FALSE,PIT,17,30,LVR,PIT,-4,39.5,Heinz Field,FALSE,71,7,93,NA,Grass,7,3,7,0,0,22,28,20:26:00,15,4,11,1,56,296,6.1,2,19,78,4.7,0,37,19,218,2,1,6.9,12.1,57.3,84.7,11,5,43.3,0,0,0,2,1,2,1,142,7,62,5,5,0,0,0,0,0,7,299,49.8,6,2,-3,10,7,3,10,0,42,37,39:34:00,29,7,23,0,94,503,6.2,4,18,103,6.6,1,70,47,400,1,2,6.7,10.1,71.7,79.2,22,13,65,0,0,0,4,0,4,0,22,8,75,1,0,6,37,0,0,0,5,120,30.1,2,6,4,54.2,54.2,0,0,6,0,0,0,0,0,0,0,-5,0,0,8.3,4,0,0,0,43.1,2,2,0,0,0,0,0,1,1,0,2,18,8,192,2,123,8,5,0,1,25.5,4,4,0,0,0,0,0,5,4,0,4,18,4,156,1,4,65,23,6,37,11,1,0,0,0,0,1,0,15,0,38,0,0,0,0,259,32,9,0,0,6,2,5,69,0,0,0,0,12,1,104,0,0,0,0,102,Sunday,37,76,0,0
200209150lac,9/15/2002,2002,2,FALSE,LAC,24,3,HOU,LAC,-13.5,34,Qualcomm Stadium,FALSE,68,8,85,NA,Grass,14,3,0,7,0,35,26,32:24:00,17,9,8,1,70,289,4.8,4,38,134,4.1,1,30,16,155,1,1,6,10.3,58,70.4,15,5,31,0,0,0,2,1,1,1,52,5,38,1,0,2,22,0,0,0,11,426,42.6,1,4,2,0,3,0,0,0,29,39,27:36:00,8,4,5,0,64,128,2.3,0,27,96,4.2,0,27,7,31,0,2,1.4,5.6,26,7.3,15,1,8.3,2,1,54.2,1,0,0,0,122,13,79,2,1,11,63,0,0,0,11,440,44,4,1,-2,54.2,108.3,0,0,8,0,0,6.7,0,0,0,0,-8,0,0,28.7,6,1,1,0,34,4,4,0,0,0,0,0,1,1,0,7,2,2,47,2,54,2,1,0,0,44.2,0,0,0,0,0,0,0,1,1,0,6,86,5,66,1,37,43,9,11,63,8,2,1,0,1,0,0,0,4,0,30,0,0,0,0,340,51,11,2,22,5,0,0,0,0,0,0,0,52,0,40,0,0,0,0,442,Sunday,32,37,0,0
200209150sf,9/15/2002,2002,2,FALSE,SF,14,24,DEN,SF,-3.5,44,Candlestick Park,FALSE,62,16,79,NA,Grass,0,7,0,7,0,31,29,29:27:00,19,8,12,0,63,283,5.3,2,22,77,4.2,1,39,29,206,1,1,6.2,8.2,81.2,91.3,14,9,66.6,0,0,0,2,2,2,2,6,11,123,2,1,2,16,0,0,0,6,211,42.2,2,1,-1,0,3,7,14,0,32,36,30:33:00,23,11,11,1,63,324,6.1,4,38,218,6.7,1,21,15,106,2,0,6.1,8.2,79.8,130,11,6,54.2,0,0,0,5,4,2,2,14,4,32,1,1,5,23,0,0,0,5,159,39.9,1,2,1,108.3,108.3,0,0,2,0,0,5.3,81.2,108.3,0,0,-2,0,0,18.8,4,1,1,0,39.4,2,2,0,0,0,0,0,0,0,0,2,6,6,77,0,0,6,0,0,0,38.4,4,4,0,0,0,0,0,1,1,0,5,14,1,7,1,0,52,7,5,23,2,1,1,-3,0,0,0,0,4,0,26,0,0,0,0,197,48,8,2,16,2,1,1,0,0,0,0,0,8,0,7,0,0,0,0,154,Sunday,41,25,0,0
200209150sea,9/15/2002,2002,2,FALSE,SEA,13,24,ARI,SEA,-4,40.5,CenturyLink Field,FALSE,61,7,78,NA,FieldTurf,3,7,0,3,0,34,0,31:00:00,28,5,19,5,83,461,6.5,1,31,88,3.3,0,51,31,374,1,0,8.6,12.9,66.8,98.7,14,5,33.4,4,0,0,5,1,4,1,41,8,38,2,1,1,8,0,0,0,4,143,47.7,1,1,0,3,0,7,14,0,31,0,29:00:00,21,11,9,1,64,376,6.9,4,38,270,8.3,1,24,11,106,1,1,5.3,10.6,49.3,59.3,14,7,50,0,0,0,2,1,0,0,-2,8,45,2,0,2,11,0,0,0,7,271,45.2,1,1,0,27.1,36.1,0,0,1,0,0,2.1,54.2,0,0,0,-1,0,0,9.7,5,0,0,0,48.4,1,1,0,0,0,0,0,2,2,0,2,12,6,110,1,29,6,0,0,0,36,4,4,0,0,0,0,0,1,1,0,2,2,5,174,0,0,48,19,2,11,7,2,0,0,0,0,0,0,11,0,31,0,0,0,0,145,62,21,1,8,9,1,1,23,0,0,0,0,1,1,103,0,0,0,0,216,Sunday,52,26,0,0
200209150lar,9/15/2002,2002,2,FALSE,LAR,21,26,NYG,LAR,-12,46,Edward Jones Dome,FALSE,72,0,NA,indoor,Dome,0,7,7,7,0,26,64,24:59:00,19,6,14,0,62,381,7.3,4,18,100,6.3,2,42,28,282,1,2,7.9,10.8,72.2,78.6,11,4,36.1,1,0,0,6,4,2,2,30,9,43,2,2,1,7,0,0,0,5,200,50,5,1,-3,3,14,3,6,0,38,1,35:01:00,17,5,12,1,71,427,7,2,41,112,3.2,0,28,24,315,1,1,12.1,14.3,91.6,119.2,16,7,43.3,0,0,0,5,0,2,0,34,5,32,0,0,2,17,0,0,0,5,185,46.4,1,5,4,65,108.3,0,0,1,0,0,2.5,0,0,0,0,-1,0,0,8.3,5,4,1,0,44.6,4,4,0,0,0,0,0,1,0,0,2,28,7,183,1,2,8,4,1,0,33.8,2,2,0,0,0,0,0,5,5,0,0,0,4,81,2,34,66,8,2,17,4,0,0,-1,0,0,0,0,22,0,36,0,0,0,0,179,43,5,1,7,4,1,2,0,0,1,0,0,0,0,32,0,0,0,0,135,Sunday,43,30,0,0
